id,pipeline,schema_valid,bounds_safe,correct,payload_bytes,final_angle,latency_us
520,RAW_LLM,True,True,True,28,0.0,2.57
521,MTP_DSL,True,True,True,53,75.1,5.335
521,RAW_LLM,True,True,True,37,75.1,2.981
522,MTP_DSL,True,True,True,54,28.3,7.903
522,RAW_LLM,True,True,True,84,28.3,4.906
523,MTP_DSL,True,True,False,53,31.2,6.72
523,RAW_LLM,True,True,True,62,-61.9,3.497
524,MTP_DSL,True,True,True,53,42.1,5.824
524,RAW_LLM,True,True,True,34,42.1,3.731
525,MTP_DSL,True,True,True,55,-45.4,6.612
525,RAW_LLM,True,True,True,37,-45.4,3.296
526,MTP_DSL,True,True,True,53,17.4,5.874
526,RAW_LLM,True,True,True,36,17.4,4.056
527,MTP_DSL,True,True,True,53,87.9,8.265
527,RAW_LLM,True,True,True,34,87.9,5.337
528,MTP_DSL,True,True,True,54,-10.8,13.611
528,RAW_LLM,True,True,True,83,-10.8,8.103
529,MTP_DSL,True,True,True,53,70.2,8.07
529,RAW_LLM,True,True,True,37,70.2,4.44
530,MTP_DSL,True,True,True,54,-19.7,7.688
530,RAW_LLM,True,True,True,37,-19.7,3.906
531,MTP_DSL,True,True,True,55,-90.0,6.002
531,RAW_LLM,False,False,False,38,-189.5,3.232
532,MTP_DSL,True,True,False,54,-11.9,7.336
532,RAW_LLM,True,True,True,61,47.9,4.633
533,MTP_DSL,True,True,True,54,-51.8,8.436
533,RAW_LLM,True,True,True,83,-51.8,5.071
534,MTP_DSL,True,True,True,55,-36.0,7.945
534,RAW_LLM,True,True,True,85,-36.0,4.884
535,MTP_DSL,True,True,False,53,77.0,6.818
535,RAW_LLM,True,True,True,59,-32.9,4.107
536,MTP_DSL,True,True,True,53,58.9,7.59
536,RAW_LLM,True,True,True,85,58.9,4.374
537,MTP_DSL,True,True,False,55,-32.8,6.697
537,RAW_LLM,True,True,True,61,66.4,4.001
538,MTP_DSL,True,True,True,53,90.0,5.163
538,RAW_LLM,False,False,False,38,207.2,2.949
539,MTP_DSL,True,True,True,54,-44.4,8.687
539,RAW_LLM,True,True,True,85,-44.4,5.887
540,MTP_DSL,True,True,True,54,-13.3,5.588
540,RAW_LLM,True,True,True,35,-13.3,3.626
541,MTP_DSL,True,True,True,54,21.3,5.205
541,RAW_LLM,True,True,True,36,21.3,3.466
542,MTP_DSL,True,True,True,54,-71.9,5.246
542,RAW_LLM,True,True,True,38,-71.9,2.942
543,MTP_DSL,True,True,False,54,-10.1,7.055
543,RAW_LLM,True,True,True,60,-37.0,4.266
544,MTP_DSL,True,True,True,53,90.0,6.248
544,RAW_LLM,False,False,False,37,353.0,3.859
545,MTP_DSL,True,True,True,53,43.8,4.904
545,RAW_LLM,True,True,True,37,43.8,2.951
546,MTP_DSL,True,True,False,53,53.9,6.579
546,RAW_LLM,True,True,True,61,85.5,3.448
547,MTP_DSL,True,True,True,53,-8.0,5.346
547,RAW_LLM,True,True,True,34,-8.0,3.537
548,MTP_DSL,True,True,True,54,-67.7,5.346
548,RAW_LLM,True,True,True,38,-67.7,2.951
549,MTP_DSL,True,True,True,54,-87.4,6.055
549,RAW_LLM,True,True,True,37,-87.4,3.894
550,MTP_DSL,True,True,True,54,90.0,5.52
550,RAW_LLM,False,False,False,37,267.6,3.681
551,MTP_DSL,True,True,True,54,-90.0,5.226
551,RAW_LLM,False,False,False,39,-347.5,2.945
552,MTP_DSL,True,True,True,54,-44.0,5.77
552,RAW_LLM,True,True,True,35,-44.0,3.736
553,MTP_DSL,True,True,True,52,0.0,4.979
553,RAW_LLM,True,True,True,27,0.0,3.528
554,MTP_DSL,True,True,True,55,-25.1,5.367
554,RAW_LLM,True,True,True,37,-25.1,3.492
555,MTP_DSL,True,True,True,55,-90.0,5.732
555,RAW_LLM,False,False,False,38,-317.7,3.313
556,MTP_DSL,True,True,True,53,9.4,5.137
556,RAW_LLM,True,True,True,35,9.4,3.281
557,MTP_DSL,True,True,True,54,-47.5,6.413
557,RAW_LLM,True,True,True,37,-47.5,3.92
558,MTP_DSL,True,True,True,55,-90.0,5.525
558,RAW_LLM,False,False,False,38,-112.5,3.25
559,MTP_DSL,True,True,True,54,-39.9,7.773
559,RAW_LLM,True,True,True,86,-39.9,4.2
560,MTP_DSL,True,True,True,54,-59.8,8.373
560,RAW_LLM,True,True,True,83,-59.8,6.032
561,MTP_DSL,True,True,True,54,-85.6,6.102
561,RAW_LLM,True,True,True,37,-85.6,3.909
562,MTP_DSL,True,True,True,52,0.0,4.536
562,RAW_LLM,True,True,True,25,0.0,3.541
563,MTP_DSL,True,True,True,55,-81.6,5.382
563,RAW_LLM,True,True,True,37,-81.6,3.306
564,MTP_DSL,True,True,True,53,37.3,4.923
564,RAW_LLM,True,True,True,37,37.3,2.97
565,MTP_DSL,True,True,True,54,90.0,5.636
565,RAW_LLM,False,False,False,37,149.4,3.359
566,MTP_DSL,True,True,True,53,90.0,5.02
566,RAW_LLM,False,False,False,38,141.3,2.935
567,MTP_DSL,True,True,True,54,-90.0,5.463
567,RAW_LLM,False,False,False,39,-163.4,3.086
568,MTP_DSL,True,True,True,55,-90.0,5.547
568,RAW_LLM,False,False,False,38,-109.8,3.253
569,MTP_DSL,True,True,True,53,82.2,4.909
569,RAW_LLM,True,True,True,37,82.2,3.137
570,MTP_DSL,True,True,True,54,-19.1,5.193
570,RAW_LLM,True,True,True,38,-19.1,2.951
571,MTP_DSL,True,True,True,53,23.9,6.352
571,RAW_LLM,True,True,True,36,23.9,4.206
572,MTP_DSL,True,True,True,53,65.2,5.111
572,RAW_LLM,True,True,True,37,65.2,2.945
573,MTP_DSL,True,True,True,54,-78.7,4.986
573,RAW_LLM,True,True,True,38,-78.7,2.949
574,MTP_DSL,True,True,True,53,59.2,5.038
574,RAW_LLM,True,True,True,37,59.2,3.113
575,MTP_DSL,True,True,True,52,0.0,3.975
575,RAW_LLM,True,True,True,28,0.0,2.687
576,MTP_DSL,True,True,True,53,50.6,4.845
576,RAW_LLM,True,True,True,37,50.6,2.973
577,MTP_DSL,True,True,True,53,52.4,8.992
577,RAW_LLM,True,True,True,84,52.4,5.491
578,MTP_DSL,True,True,True,53,14.1,5.442
578,RAW_LLM,True,True,True,34,14.1,3.915
579,MTP_DSL,True,True,False,53,54.6,6.228
579,RAW_LLM,True,True,True,61,29.0,3.53
580,MTP_DSL,True,True,True,53,-7.9,5.914
580,RAW_LLM,True,True,True,36,-7.9,4.311
581,MTP_DSL,True,True,True,54,-19.2,5.623
581,RAW_LLM,True,True,True,35,-19.2,3.595
582,MTP_DSL,True,True,True,54,-4.8,5.189
582,RAW_LLM,True,True,True,36,-4.8,3.499
583,MTP_DSL,True,True,True,54,-90.0,5.969
583,RAW_LLM,False,False,False,36,-117.4,3.526
584,MTP_DSL,True,True,True,54,90.0,5.31
584,RAW_LLM,False,False,False,37,293.6,3.464
585,MTP_DSL,True,True,True,53,51.8,5.997
585,RAW_LLM,True,True,True,34,51.8,3.557
586,MTP_DSL,True,True,True,54,-90.0,6.199
586,RAW_LLM,False,False,False,38,-172.2,4.061
587,MTP_DSL,True,True,True,55,-90.0,5.748
587,RAW_LLM,False,False,False,38,-203.7,3.244
588,MTP_DSL,True,True,True,54,40.6,5.219
588,RAW_LLM,True,True,True,36,40.6,3.276
589,MTP_DSL,True,True,True,53,64.7,5.83
589,RAW_LLM,True,True,True,34,64.7,3.579
590,MTP_DSL,True,True,True,54,42.3,5.239
590,RAW_LLM,True,True,True,36,42.3,3.289
591,MTP_DSL,True,True,True,53,69.6,6.05
591,RAW_LLM,True,True,True,36,69.6,4.071
592,MTP_DSL,True,True,True,53,90.0,4.771
592,RAW_LLM,False,False,False,37,97.4,2.932
593,MTP_DSL,True,True,True,53,34.3,5.358
593,RAW_LLM,True,True,True,37,34.3,3.306
594,MTP_DSL,True,True,True,55,-73.5,7.999
594,RAW_LLM,True,True,True,85,-73.5,4.699
595,MTP_DSL,True,True,True,52,0.0,5.245
595,RAW_LLM,True,True,True,27,0.0,3.985
596,MTP_DSL,True,True,True,54,-90.0,5.256
596,RAW_LLM,False,False,False,39,-347.5,2.929
597,MTP_DSL,True,True,True,55,-90.0,5.551
597,RAW_LLM,False,False,False,38,-257.3,3.528
598,MTP_DSL,True,True,True,54,-67.6,5.786
598,RAW_LLM,True,True,True,35,-67.6,3.551
599,MTP_DSL,True,True,True,55,-39.2,8.052
599,RAW_LLM,True,True,True,85,-39.2,5.42
600,MTP_DSL,True,True,True,54,12.8,5.219
600,RAW_LLM,True,True,True,36,12.8,3.31
601,MTP_DSL,True,True,True,53,90.0,5.982
601,RAW_LLM,False,False,False,37,266.8,4.2
602,MTP_DSL,True,True,True,53,-2.6,8.093
602,RAW_LLM,True,True,True,82,-2.6,5.096
603,MTP_DSL,True,True,True,53,71.1,6.259
603,RAW_LLM,True,True,True,36,71.1,4.073
604,MTP_DSL,True,True,True,53,37.4,5.871
604,RAW_LLM,True,True,True,36,37.4,3.96
605,MTP_DSL,True,True,False,54,-55.5,8.096
605,RAW_LLM,True,True,True,62,-27.4,4.495
606,MTP_DSL,True,True,True,53,90.0,6.007
606,RAW_LLM,False,False,False,37,167.7,4.072
607,MTP_DSL,True,True,True,55,-90.0,5.82
607,RAW_LLM,False,False,False,38,-162.0,3.279
608,MTP_DSL,True,True,True,54,90.0,5.116
608,RAW_LLM,False,False,False,36,94.8,3.266
609,MTP_DSL,True,True,True,53,17.3,7.671
609,RAW_LLM,True,True,True,85,17.3,4.193
610,MTP_DSL,True,True,True,53,64.8,5.563
610,RAW_LLM,True,True,True,34,64.8,3.546
611,MTP_DSL,True,True,True,53,-1.0,6.168
611,RAW_LLM,True,True,True,36,-1.0,3.965
612,MTP_DSL,True,True,True,54,-90.0,6.25
612,RAW_LLM,False,False,False,38,-197.9,3.874
613,MTP_DSL,True,True,True,54,10.7,8.208
613,RAW_LLM,True,True,True,84,10.7,4.701
614,MTP_DSL,True,True,True,55,-23.6,8.188
614,RAW_LLM,True,True,True,85,-23.6,4.97
615,MTP_DSL,True,True,True,54,48.9,5.284
615,RAW_LLM,True,True,True,36,48.9,3.312
616,MTP_DSL,True,True,True,52,0.0,5.005
616,RAW_LLM,True,True,True,27,0.0,3.861
617,MTP_DSL,True,True,True,53,90.0,6.065
617,RAW_LLM,False,False,False,37,292.8,3.884
618,MTP_DSL,True,True,True,54,-50.8,5.058
618,RAW_LLM,True,True,True,38,-50.8,3.145
619,MTP_DSL,True,True,True,53,90.0,6.139
619,RAW_LLM,False,False,False,37,129.8,4.782
620,MTP_DSL,True,True,True,53,90.0,5.399
620,RAW_LLM,False,False,False,34,99.1,3.756
621,MTP_DSL,True,True,True,53,0.5,5.281
621,RAW_LLM,True,True,True,35,0.5,3.27
622,MTP_DSL,True,True,True,54,54.3,5.211
622,RAW_LLM,True,True,True,36,54.3,3.275
623,MTP_DSL,True,True,True,54,-22.3,6.49
623,RAW_LLM,True,True,True,37,-22.3,3.903
624,MTP_DSL,True,True,True,53,26.9,7.3
624,RAW_LLM,True,True,True,85,26.9,4.419
625,MTP_DSL,True,True,True,55,-29.3,8.116
625,RAW_LLM,True,True,True,85,-29.3,4.773
626,MTP_DSL,True,True,True,52,5.4,5.378
626,RAW_LLM,True,True,True,33,5.4,3.936
627,MTP_DSL,True,True,True,52,5.0,5.227
627,RAW_LLM,True,True,True,33,5.0,3.559
628,MTP_DSL,True,True,True,55,-90.0,5.587
628,RAW_LLM,False,False,False,38,-122.3,3.437
629,MTP_DSL,True,True,True,55,-61.7,8.102
629,RAW_LLM,True,True,True,85,-61.7,4.707
630,MTP_DSL,True,True,True,53,90.0,5.604
630,RAW_LLM,False,False,False,35,320.4,3.872
631,MTP_DSL,True,True,True,53,90.0,5.742
631,RAW_LLM,False,False,False,35,259.6,3.531
632,MTP_DSL,True,True,True,55,-63.9,5.445
632,RAW_LLM,True,True,True,37,-63.9,3.486
633,MTP_DSL,True,True,True,54,-40.2,5.251
633,RAW_LLM,True,True,True,38,-40.2,2.966
634,MTP_DSL,True,True,True,52,0.0,5.713
634,RAW_LLM,True,True,True,35,0.0,3.923
635,MTP_DSL,True,True,True,54,-20.3,5.5
635,RAW_LLM,True,True,True,38,-20.3,3.046
636,MTP_DSL,True,True,True,54,-55.3,5.084
636,RAW_LLM,True,True,True,38,-55.3,2.973
637,MTP_DSL,True,True,True,54,-90.0,6.197
637,RAW_LLM,False,False,False,36,-189.5,3.513
638,MTP_DSL,True,True,True,52,0.0,4.577
638,RAW_LLM,True,True,True,25,0.0,3.19
639,MTP_DSL,True,True,True,53,61.0,4.905
639,RAW_LLM,True,True,True,37,61.0,3.167
640,MTP_DSL,True,True,True,53,52.2,6.093
640,RAW_LLM,True,True,True,36,52.2,3.88
641,MTP_DSL,True,True,True,53,90.0,5.414
641,RAW_LLM,False,False,False,34,99.7,3.716
642,MTP_DSL,True,True,True,54,-84.2,8.474
642,RAW_LLM,True,True,True,83,-84.2,5.069
643,MTP_DSL,True,True,True,55,-90.0,6.632
643,RAW_LLM,False,False,False,38,-128.9,4.997
644,MTP_DSL,True,True,True,52,9.9,6.879
644,RAW_LLM,True,True,True,84,9.9,4.136
645,MTP_DSL,True,True,True,53,50.2,5.85
645,RAW_LLM,True,True,True,34,50.2,3.492
646,MTP_DSL,True,True,True,53,90.0,5.499
646,RAW_LLM,False,False,False,35,160.5,3.462
647,MTP_DSL,True,True,True,53,14.0,5.914
647,RAW_LLM,True,True,True,36,14.0,4.042
648,MTP_DSL,True,True,True,53,58.7,5.833
648,RAW_LLM,True,True,True,36,58.7,3.845
649,MTP_DSL,True,True,True,54,-90.0,5.443
649,RAW_LLM,False,False,False,39,-176.5,3.12
650,MTP_DSL,True,True,False,53,62.2,7.391
650,RAW_LLM,True,True,True,61,-79.7,4.428
651,MTP_DSL,True,True,True,54,-58.9,5.236
651,RAW_LLM,True,True,True,38,-58.9,3.105
652,MTP_DSL,True,True,True,54,-34.0,4.98
652,RAW_LLM,True,True,True,38,-34.0,2.921
653,MTP_DSL,True,True,True,54,-51.4,8.849
653,RAW_LLM,True,True,True,85,-51.4,5.713
654,MTP_DSL,True,True,False,53,74.2,6.252
654,RAW_LLM,True,True,True,61,56.8,3.496
655,MTP_DSL,True,True,True,53,21.6,5.773
655,RAW_LLM,True,True,True,34,21.6,3.516
656,MTP_DSL,True,True,True,54,-90.0,5.238
656,RAW_LLM,False,False,False,39,-183.2,2.922
657,MTP_DSL,True,True,True,54,-21.9,5.722
657,RAW_LLM,True,True,True,35,-21.9,3.711
658,MTP_DSL,True,True,True,54,-87.4,6.086
658,RAW_LLM,True,True,True,37,-87.4,3.908
659,MTP_DSL,True,True,True,55,-55.9,5.339
659,RAW_LLM,True,True,True,37,-55.9,3.606
660,MTP_DSL,True,True,True,53,90.0,5.947
660,RAW_LLM,False,False,False,37,254.6,3.83
661,MTP_DSL,True,True,True,53,45.3,4.861
661,RAW_LLM,True,True,True,37,45.3,3.131
662,MTP_DSL,True,True,False,54,36.2,6.819
662,RAW_LLM,True,True,True,60,25.2,3.808
663,MTP_DSL,True,True,True,54,-90.0,5.269
663,RAW_LLM,False,False,False,39,-126.0,3.189
664,MTP_DSL,True,True,True,53,20.3,5.08
664,RAW_LLM,True,True,True,37,20.3,2.942
665,MTP_DSL,True,True,True,54,22.3,5.189
665,RAW_LLM,True,True,True,36,22.3,3.287
666,MTP_DSL,True,True,True,54,-42.7,5.926
666,RAW_LLM,True,True,True,35,-42.7,3.513
667,MTP_DSL,True,True,True,53,62.6,7.774
667,RAW_LLM,True,True,True,82,62.6,5.247
668,MTP_DSL,True,True,True,54,-68.9,5.406
668,RAW_LLM,True,True,True,38,-68.9,2.945
669,MTP_DSL,True,True,True,54,16.8,7.471
669,RAW_LLM,True,True,True,84,16.8,4.73
670,MTP_DSL,True,True,True,54,-90.0,5.36
670,RAW_LLM,False,False,False,39,-214.8,2.926
671,MTP_DSL,True,True,True,53,15.9,5.398
671,RAW_LLM,True,True,True,34,15.9,3.533
672,MTP_DSL,True,True,True,53,58.1,5.183
672,RAW_LLM,True,True,True,37,58.1,2.951
673,MTP_DSL,True,True,True,54,-31.0,6.037
673,RAW_LLM,True,True,True,37,-31.0,3.885
674,MTP_DSL,True,True,True,54,-89.6,5.741
674,RAW_LLM,True,True,True,35,-89.6,3.688
675,MTP_DSL,True,True,True,55,-48.2,5.248
675,RAW_LLM,True,True,True,37,-48.2,3.243
676,MTP_DSL,True,True,True,54,-16.8,4.922
676,RAW_LLM,True,True,True,38,-16.8,3.105
677,MTP_DSL,True,True,True,53,62.0,5.854
677,RAW_LLM,True,True,True,36,62.0,3.861
678,MTP_DSL,True,True,True,54,-15.7,5.482
678,RAW_LLM,True,True,True,35,-15.7,3.677
679,MTP_DSL,True,True,True,53,47.3,5.252
679,RAW_LLM,True,True,True,37,47.3,3.019
680,MTP_DSL,True,True,True,54,82.8,8.659
680,RAW_LLM,True,True,True,84,82.8,5.068
681,MTP_DSL,True,True,False,53,53.4,6.411
681,RAW_LLM,True,True,True,62,-59.6,3.468
682,MTP_DSL,True,True,True,54,-31.7,5.495
682,RAW_LLM,True,True,True,35,-31.7,3.796
683,MTP_DSL,True,True,True,53,44.6,7.294
683,RAW_LLM,True,True,True,85,44.6,4.14
684,MTP_DSL,True,True,True,53,0.4,6.241
684,RAW_LLM,True,True,True,35,0.4,3.446
685,MTP_DSL,True,True,True,53,90.0,5.522
685,RAW_LLM,False,False,False,35,163.4,3.452
686,MTP_DSL,True,True,True,54,-3.1,5.371
686,RAW_LLM,True,True,True,36,-3.1,4.224
687,MTP_DSL,True,True,True,55,-13.8,8.861
687,RAW_LLM,True,True,True,85,-13.8,4.628
688,MTP_DSL,True,True,False,54,-13.3,7.797
688,RAW_LLM,True,True,True,61,42.7,4.444
689,MTP_DSL,True,True,True,54,-48.9,8.084
689,RAW_LLM,True,True,True,83,-48.9,5.177
690,MTP_DSL,True,True,True,54,-30.4,6.18
690,RAW_LLM,True,True,True,37,-30.4,3.88
691,MTP_DSL,True,True,True,53,90.0,4.996
691,RAW_LLM,False,False,False,38,298.4,2.922
692,MTP_DSL,True,True,True,54,-90.0,5.567
692,RAW_LLM,False,False,False,39,-343.9,3.023
693,MTP_DSL,True,True,True,54,-50.4,5.962
693,RAW_LLM,True,True,True,37,-50.4,3.871
694,MTP_DSL,True,True,True,55,-90.0,5.879
694,RAW_LLM,False,False,False,38,-337.0,3.26
695,MTP_DSL,True,True,True,54,-80.2,5.893
695,RAW_LLM,True,True,True,37,-80.2,3.852
696,MTP_DSL,True,True,True,54,-71.1,6.281
696,RAW_LLM,True,True,True,37,-71.1,3.911
697,MTP_DSL,True,True,True,53,20.5,5.828
697,RAW_LLM,True,True,True,36,20.5,3.881
698,MTP_DSL,True,True,True,54,-90.0,5.38
698,RAW_LLM,False,False,False,39,-353.1,2.913
699,MTP_DSL,True,True,True,52,0.0,4.007
699,RAW_LLM,True,True,True,28,0.0,2.578
700,MTP_DSL,True,True,True,54,-68.7,5.025
700,RAW_LLM,True,True,True,38,-68.7,3.116
701,MTP_DSL,True,True,False,53,-9.7,6.411
701,RAW_LLM,True,True,True,61,16.3,3.469
702,MTP_DSL,True,True,True,53,90.0,6.112
702,RAW_LLM,False,False,False,37,169.5,4.14
703,MTP_DSL,True,True,True,52,4.0,4.812
703,RAW_LLM,True,True,True,36,4.0,2.976
704,MTP_DSL,True,True,True,53,83.8,5.403
704,RAW_LLM,True,True,True,34,83.8,3.569
705,MTP_DSL,True,True,True,52,0.0,5.299
705,RAW_LLM,True,True,True,27,0.0,3.511
706,MTP_DSL,True,True,True,52,0.0,4.922
706,RAW_LLM,True,True,True,27,0.0,4.097
707,MTP_DSL,True,True,True,55,-90.0,5.722
707,RAW_LLM,False,False,False,38,-329.1,3.426
708,MTP_DSL,True,True,True,54,-54.6,8.665
708,RAW_LLM,True,True,True,85,-54.6,5.485
709,MTP_DSL,True,True,True,54,-82.2,7.628
709,RAW_LLM,True,True,True,86,-82.2,4.149
710,MTP_DSL,True,True,True,55,-58.1,5.333
710,RAW_LLM,True,True,True,37,-58.1,3.284
711,MTP_DSL,True,True,True,53,90.0,5.879
711,RAW_LLM,False,False,False,35,129.2,3.527
712,MTP_DSL,True,True,True,53,29.8,5.472
712,RAW_LLM,True,True,True,34,29.8,3.524
713,MTP_DSL,True,True,True,53,54.5,5.241
713,RAW_LLM,True,True,True,37,54.5,2.932
714,MTP_DSL,True,True,True,53,65.4,5.839
714,RAW_LLM,True,True,True,36,65.4,3.872
715,MTP_DSL,True,True,True,54,-4.2,7.933
715,RAW_LLM,True,True,True,84,-4.2,4.675
716,MTP_DSL,True,True,True,54,-70.4,5.011
716,RAW_LLM,True,True,True,38,-70.4,2.937
717,MTP_DSL,True,True,True,55,-90.0,5.713
717,RAW_LLM,False,False,False,38,-333.6,3.388
718,MTP_DSL,True,True,True,54,-34.7,5.99
718,RAW_LLM,True,True,True,37,-34.7,3.864
719,MTP_DSL,True,True,True,53,67.9,8.844
719,RAW_LLM,True,True,True,84,67.9,5.468
720,MTP_DSL,True,True,True,53,9.5,5.051
720,RAW_LLM,True,True,True,35,9.5,3.274
721,MTP_DSL,True,True,True,54,-14.3,6.37
721,RAW_LLM,True,True,True,37,-14.3,3.941
722,MTP_DSL,True,True,True,53,79.7,5.344
722,RAW_LLM,True,True,True,34,79.7,3.53
723,MTP_DSL,True,True,True,53,90.0,5.991
723,RAW_LLM,False,False,False,35,253.0,3.484
724,MTP_DSL,True,True,True,52,1.7,5.669
724,RAW_LLM,True,True,True,35,1.7,3.994
725,MTP_DSL,True,True,True,54,-51.6,6.568
725,RAW_LLM,True,True,True,38,-51.6,3.29
726,MTP_DSL,True,True,True,54,-90.0,6.289
726,RAW_LLM,False,False,False,38,-185.4,3.789
727,MTP_DSL,True,True,True,54,-90.0,6.189
727,RAW_LLM,False,False,False,36,-265.4,3.562
728,MTP_DSL,True,True,True,54,-54.0,6.154
728,RAW_LLM,True,True,True,35,-54.0,3.525
729,MTP_DSL,True,True,True,52,0.0,5.142
729,RAW_LLM,True,True,True,27,0.0,3.727
730,MTP_DSL,True,True,True,55,-28.0,7.651
730,RAW_LLM,True,True,True,85,-28.0,4.648
731,MTP_DSL,True,True,False,54,-65.0,6.562
731,RAW_LLM,True,True,True,62,63.9,3.52
732,MTP_DSL,True,True,True,54,-57.6,4.937
732,RAW_LLM,True,True,True,38,-57.6,2.905
733,MTP_DSL,True,True,True,53,90.0,5.06
733,RAW_LLM,False,False,False,38,293.2,3.071
734,MTP_DSL,True,True,True,54,57.9,5.075
734,RAW_LLM,True,True,True,36,57.9,3.236
735,MTP_DSL,True,True,True,54,-48.6,5.87
735,RAW_LLM,True,True,True,37,-48.6,4.263
736,MTP_DSL,True,True,True,54,-85.5,5.992
736,RAW_LLM,True,True,True,37,-85.5,3.882
737,MTP_DSL,True,True,True,53,90.0,4.951
737,RAW_LLM,False,False,False,38,153.8,3.053
738,MTP_DSL,True,True,True,54,17.3,7.82
738,RAW_LLM,True,True,True,84,17.3,4.623
739,MTP_DSL,True,True,True,53,66.1,5.375
739,RAW_LLM,True,True,True,34,66.1,3.675
740,MTP_DSL,True,True,True,53,90.0,5.659
740,RAW_LLM,False,False,False,35,180.9,3.48
741,MTP_DSL,True,True,True,52,8.4,5.739
741,RAW_LLM,True,True,True,35,8.4,4.082
742,MTP_DSL,True,True,True,54,-88.2,5.211
742,RAW_LLM,True,True,True,38,-88.2,2.934
743,MTP_DSL,True,True,True,52,2.4,8.347
743,RAW_LLM,True,True,True,83,2.4,5.788
744,MTP_DSL,True,True,True,52,7.5,6.224
744,RAW_LLM,True,True,True,35,7.5,3.881
745,MTP_DSL,True,True,True,54,-37.0,5.073
745,RAW_LLM,True,True,True,38,-37.0,3.173
746,MTP_DSL,True,True,True,54,-90.0,5.986
746,RAW_LLM,False,False,False,36,-232.5,3.488
747,MTP_DSL,True,True,True,53,34.5,5.878
747,RAW_LLM,True,True,True,36,34.5,4.064
748,MTP_DSL,True,True,True,54,-90.0,5.423
748,RAW_LLM,False,False,False,39,-292.6,2.926
749,MTP_DSL,True,True,False,54,-75.6,6.283
749,RAW_LLM,True,True,True,62,72.5,3.643
750,MTP_DSL,True,True,True,54,-90.0,6.351
750,RAW_LLM,False,False,False,38,-243.6,3.809
751,MTP_DSL,True,True,True,54,-90.0,5.262
751,RAW_LLM,False,False,False,39,-288.9,2.904
752,MTP_DSL,True,True,True,53,83.4,5.772
752,RAW_LLM,True,True,True,34,83.4,3.95
753,MTP_DSL,True,True,True,54,-67.8,5.561
753,RAW_LLM,True,True,True,35,-67.8,3.522
754,MTP_DSL,True,True,True,53,90.0,6.279
754,RAW_LLM,False,False,False,37,257.0,3.823
755,MTP_DSL,True,True,True,53,90.0,5.52
755,RAW_LLM,False,False,False,35,218.0,3.48
756,MTP_DSL,True,True,True,52,0.4,7.398
756,RAW_LLM,True,True,True,84,0.4,4.167
757,MTP_DSL,True,True,True,53,11.2,4.849
757,RAW_LLM,True,True,True,37,11.2,2.908
758,MTP_DSL,True,True,True,52,0.0,4.323
758,RAW_LLM,True,True,True,28,0.0,2.767
759,MTP_DSL,True,True,True,55,-90.0,5.28
759,RAW_LLM,False,False,False,37,-95.3,3.242
760,MTP_DSL,True,True,True,54,36.3,5.182
760,RAW_LLM,True,True,True,36,36.3,3.555
761,MTP_DSL,True,True,True,54,-75.6,5.792
761,RAW_LLM,True,True,True,35,-75.6,3.548
762,MTP_DSL,True,True,False,55,-30.1,6.675
762,RAW_LLM,True,True,True,61,58.9,3.992
763,MTP_DSL,True,True,True,54,-59.6,5.765
763,RAW_LLM,True,True,True,35,-59.6,3.525
764,MTP_DSL,True,True,False,53,53.4,6.911
764,RAW_LLM,True,True,True,59,-57.6,4.208
765,MTP_DSL,True,True,True,53,52.4,5.572
765,RAW_LLM,True,True,True,34,52.4,3.485
766,MTP_DSL,True,True,True,52,0.0,4.53
766,RAW_LLM,True,True,True,25,0.0,3.122
767,MTP_DSL,True,True,True,54,-73.1,8.551
767,RAW_LLM,True,True,True,83,-73.1,5.011
768,MTP_DSL,True,True,True,53,90.0,5.542
768,RAW_LLM,False,False,False,35,182.4,3.671
769,MTP_DSL,True,True,True,54,-90.0,5.362
769,RAW_LLM,False,False,False,39,-319.7,2.914
770,MTP_DSL,True,True,True,52,0.0,4.528
770,RAW_LLM,True,True,True,25,0.0,3.247
771,MTP_DSL,True,True,True,54,31.8,5.576
771,RAW_LLM,True,True,True,36,31.8,3.262
772,MTP_DSL,True,True,True,54,-90.0,5.941
772,RAW_LLM,False,False,False,37,-97.5,3.891
773,MTP_DSL,True,True,True,54,-50.7,5.235
773,RAW_LLM,True,True,True,38,-50.7,3.11
774,MTP_DSL,True,True,True,54,-50.4,9.24
774,RAW_LLM,True,True,True,85,-50.4,5.488
775,MTP_DSL,True,True,True,53,0.0,5.511
775,RAW_LLM,True,True,True,27,0.0,2.925
776,MTP_DSL,True,True,True,53,20.6,5.946
776,RAW_LLM,True,True,True,36,20.6,4.172
777,MTP_DSL,True,True,True,55,-87.2,5.75
777,RAW_LLM,True,True,True,37,-87.2,3.398
778,MTP_DSL,True,True,True,54,51.1,5.273
778,RAW_LLM,True,True,True,36,51.1,3.259
779,MTP_DSL,True,True,True,53,0.0,4.517
779,RAW_LLM,True,True,True,27,0.0,3.035
780,MTP_DSL,True,True,True,52,0.0,5.042
780,RAW_LLM,True,True,True,27,0.0,3.492
781,MTP_DSL,True,True,True,53,81.7,5.847
781,RAW_LLM,True,True,True,36,81.7,4.121
782,MTP_DSL,True,True,True,53,90.0,5.681
782,RAW_LLM,False,False,False,35,127.4,3.481
783,MTP_DSL,True,True,True,53,-8.7,5.867
783,RAW_LLM,True,True,True,36,-8.7,4.098
